REGION,TECHNOLOGY,YEAR,VALUE
GLOBAL,PWRBIOARGXX01,2023,2.88
GLOBAL,PWRBIOARGXX01,2024,3.6
GLOBAL,PWRBIOARGXX01,2025,4.32
GLOBAL,PWRBIOARGXX01,2026,5.4
GLOBAL,PWRBIOARGXX01,2027,6.48
GLOBAL,PWRBIOARGXX01,2028,7.92
GLOBAL,PWRBIOARGXX01,2029,9.0
GLOBAL,PWRBIOARGXX01,2030,10.08
GLOBAL,PWRBIOARGXX01,2031,11.52
GLOBAL,PWRBIOARGXX01,2032,12.6
GLOBAL,PWRBIOARGXX01,2033,13.68
GLOBAL,PWRBIOARGXX01,2034,15.12
GLOBAL,PWRBIOARGXX01,2035,16.2
GLOBAL,PWRBIOARGXX01,2036,17.28
GLOBAL,PWRBIOARGXX01,2037,18.72
GLOBAL,PWRBIOARGXX01,2038,19.8
GLOBAL,PWRBIOARGXX01,2039,20.88
GLOBAL,PWRBIOARGXX01,2040,22.32
GLOBAL,PWRBIOARGXX01,2041,23.4
GLOBAL,PWRBIOARGXX01,2042,24.48
GLOBAL,PWRBIOARGXX01,2043,25.92
GLOBAL,PWRBIOARGXX01,2044,27.0
GLOBAL,PWRBIOARGXX01,2045,28.08
GLOBAL,PWRBIOARGXX01,2046,29.52
GLOBAL,PWRBIOARGXX01,2047,30.6
GLOBAL,PWRBIOARGXX01,2048,31.68
GLOBAL,PWRBIOARGXX01,2049,33.12
GLOBAL,PWRBIOARGXX01,2050,34.2
GLOBAL,PWRBIOBOLXX01,2023,1.798
GLOBAL,PWRBIOBOLXX01,2024,2.0065
GLOBAL,PWRBIOBOLXX01,2025,2.0065
GLOBAL,PWRBIOBOLXX01,2026,2.0065
GLOBAL,PWRBIOBOLXX01,2027,2.0065
GLOBAL,PWRBIOBOLXX01,2028,2.0065
GLOBAL,PWRBIOBOLXX01,2029,2.0065
GLOBAL,PWRBIOBOLXX01,2030,2.0065
GLOBAL,PWRBIOBOLXX01,2031,2.0065
GLOBAL,PWRBIOBOLXX01,2032,2.0065
GLOBAL,PWRBIOBOLXX01,2033,2.0065
GLOBAL,PWRBIOBOLXX01,2034,2.0065
GLOBAL,PWRBIOBOLXX01,2035,2.0065
GLOBAL,PWRBIOBOLXX01,2036,2.0065
GLOBAL,PWRBIOBOLXX01,2037,2.0065
GLOBAL,PWRBIOBOLXX01,2038,2.0065
GLOBAL,PWRBIOBOLXX01,2039,2.0065
GLOBAL,PWRBIOBOLXX01,2040,2.0065
GLOBAL,PWRBIOBOLXX01,2041,2.0065
GLOBAL,PWRBIOBOLXX01,2042,2.0065
GLOBAL,PWRBIOBOLXX01,2043,2.0065
GLOBAL,PWRBIOBOLXX01,2044,2.0065
GLOBAL,PWRBIOBOLXX01,2045,2.0065
GLOBAL,PWRBIOBOLXX01,2046,2.0065
GLOBAL,PWRBIOBOLXX01,2047,2.0065
GLOBAL,PWRBIOBOLXX01,2048,2.0065
GLOBAL,PWRBIOBOLXX01,2049,2.0065
GLOBAL,PWRBIOBOLXX01,2050,2.0065
GLOBAL,PWRBIOBRAXX01,2023,129.312
GLOBAL,PWRBIOBRAXX01,2024,131.4
GLOBAL,PWRBIOBRAXX01,2025,133.488
GLOBAL,PWRBIOBRAXX01,2026,135.576
GLOBAL,PWRBIOBRAXX01,2027,137.664
GLOBAL,PWRBIOBRAXX01,2028,139.752
GLOBAL,PWRBIOBRAXX01,2029,141.84
GLOBAL,PWRBIOBRAXX01,2030,145.224
GLOBAL,PWRBIOBRAXX01,2031,148.608
GLOBAL,PWRBIOBRAXX01,2032,151.992
GLOBAL,PWRBIOBRAXX01,2033,155.376
GLOBAL,PWRBIOBRAXX01,2034,158.76
GLOBAL,PWRBIOBRAXX01,2035,162.144
GLOBAL,PWRBIOBRAXX01,2036,165.528
GLOBAL,PWRBIOBRAXX01,2037,168.912
GLOBAL,PWRBIOBRAXX01,2038,172.296
GLOBAL,PWRBIOBRAXX01,2039,175.68
GLOBAL,PWRBIOBRAXX01,2040,179.064
GLOBAL,PWRBIOBRAXX01,2041,182.448
GLOBAL,PWRBIOBRAXX01,2042,185.832
GLOBAL,PWRBIOBRAXX01,2043,189.216
GLOBAL,PWRBIOBRAXX01,2044,192.6
GLOBAL,PWRBIOBRAXX01,2045,195.984
GLOBAL,PWRBIOBRAXX01,2046,199.368
GLOBAL,PWRBIOBRAXX01,2047,202.752
GLOBAL,PWRBIOBRAXX01,2048,206.136
GLOBAL,PWRBIOBRAXX01,2049,209.52
GLOBAL,PWRBIOBRAXX01,2050,212.904
GLOBAL,PWRBIOCHLXX01,2023,10.9942
GLOBAL,PWRBIOCHLXX01,2024,10.9942
GLOBAL,PWRBIOCHLXX01,2025,10.9942
GLOBAL,PWRBIOCHLXX01,2026,10.9942
GLOBAL,PWRBIOCHLXX01,2027,10.9942
GLOBAL,PWRBIOCHLXX01,2028,10.9942
GLOBAL,PWRBIOCHLXX01,2029,10.9942
GLOBAL,PWRBIOCHLXX01,2030,10.9942
GLOBAL,PWRBIOCHLXX01,2031,10.9942
GLOBAL,PWRBIOCHLXX01,2032,10.9942
GLOBAL,PWRBIOCHLXX01,2033,10.9942
GLOBAL,PWRBIOCHLXX01,2034,10.9942
GLOBAL,PWRBIOCHLXX01,2035,10.9942
GLOBAL,PWRBIOCHLXX01,2036,10.9942
GLOBAL,PWRBIOCHLXX01,2037,10.9942
GLOBAL,PWRBIOCHLXX01,2038,10.9942
GLOBAL,PWRBIOCHLXX01,2039,10.9942
GLOBAL,PWRBIOCHLXX01,2040,10.9942
GLOBAL,PWRBIOCHLXX01,2041,10.9942
GLOBAL,PWRBIOCHLXX01,2042,10.9942
GLOBAL,PWRBIOCHLXX01,2043,10.9942
GLOBAL,PWRBIOCHLXX01,2044,10.9942
GLOBAL,PWRBIOCHLXX01,2045,10.9942
GLOBAL,PWRBIOCHLXX01,2046,10.9942
GLOBAL,PWRBIOCHLXX01,2047,10.9942
GLOBAL,PWRBIOCHLXX01,2048,10.9942
GLOBAL,PWRBIOCHLXX01,2049,10.9942
GLOBAL,PWRBIOCHLXX01,2050,10.9942
GLOBAL,PWRBIOCOLXX01,2023,3.8361
GLOBAL,PWRBIOCOLXX01,2024,4.1919
GLOBAL,PWRBIOCOLXX01,2025,4.4589
GLOBAL,PWRBIOCOLXX01,2026,4.4589
GLOBAL,PWRBIOCOLXX01,2027,4.4589
GLOBAL,PWRBIOCOLXX01,2028,4.4589
GLOBAL,PWRBIOCOLXX01,2029,4.4589
GLOBAL,PWRBIOCOLXX01,2030,4.4589
GLOBAL,PWRBIOCOLXX01,2031,4.4589
GLOBAL,PWRBIOCOLXX01,2032,4.4589
GLOBAL,PWRBIOCOLXX01,2033,4.4589
GLOBAL,PWRBIOCOLXX01,2034,4.4589
GLOBAL,PWRBIOCOLXX01,2035,4.4589
GLOBAL,PWRBIOCOLXX01,2036,4.4589
GLOBAL,PWRBIOCOLXX01,2037,4.4589
GLOBAL,PWRBIOCOLXX01,2038,4.4589
GLOBAL,PWRBIOCOLXX01,2039,4.4589
GLOBAL,PWRBIOCOLXX01,2040,4.4589
GLOBAL,PWRBIOCOLXX01,2041,4.4589
GLOBAL,PWRBIOCOLXX01,2042,4.4589
GLOBAL,PWRBIOCOLXX01,2043,4.4589
GLOBAL,PWRBIOCOLXX01,2044,4.4589
GLOBAL,PWRBIOCOLXX01,2045,4.4589
GLOBAL,PWRBIOCOLXX01,2046,4.4589
GLOBAL,PWRBIOCOLXX01,2047,4.4589
GLOBAL,PWRBIOCOLXX01,2048,4.4589
GLOBAL,PWRBIOCOLXX01,2049,4.4589
GLOBAL,PWRBIOCOLXX01,2050,4.4589
GLOBAL,PWRBIOCRIXX01,2023,0.2189
GLOBAL,PWRBIOCRIXX01,2024,0.2189
GLOBAL,PWRBIOCRIXX01,2025,0.2189
GLOBAL,PWRBIOCRIXX01,2026,0.1645
