REGION,TECHNOLOGY,YEAR,VALUE
GLOBAL,PWRBIODOMXX01,2023,0.0
GLOBAL,PWRBIODOMXX01,2024,0.0
GLOBAL,PWRBIODOMXX01,2025,0.0
GLOBAL,PWRBIODOMXX01,2026,9999.0
GLOBAL,PWRBIODOMXX01,2027,9999.0
GLOBAL,PWRBIODOMXX01,2028,9999.0
GLOBAL,PWRBIODOMXX01,2029,9999.0
GLOBAL,PWRBIODOMXX01,2030,9999.0
GLOBAL,PWRBIODOMXX01,2031,9999.0
GLOBAL,PWRBIODOMXX01,2032,9999.0
GLOBAL,PWRBIODOMXX01,2033,9999.0
GLOBAL,PWRBIODOMXX01,2034,9999.0
GLOBAL,PWRBIODOMXX01,2035,9999.0
GLOBAL,PWRBIODOMXX01,2036,9999.0
GLOBAL,PWRBIODOMXX01,2037,9999.0
GLOBAL,PWRBIODOMXX01,2038,9999.0
GLOBAL,PWRBIODOMXX01,2039,9999.0
GLOBAL,PWRBIODOMXX01,2040,9999.0
GLOBAL,PWRBIODOMXX01,2041,9999.0
GLOBAL,PWRBIODOMXX01,2042,9999.0
GLOBAL,PWRBIODOMXX01,2043,9999.0
GLOBAL,PWRBIODOMXX01,2044,9999.0
GLOBAL,PWRBIODOMXX01,2045,9999.0
GLOBAL,PWRBIODOMXX01,2046,9999.0
GLOBAL,PWRBIODOMXX01,2047,9999.0
GLOBAL,PWRBIODOMXX01,2048,9999.0
GLOBAL,PWRBIODOMXX01,2049,9999.0
GLOBAL,PWRBIODOMXX01,2050,9999.0
GLOBAL,PWRCCGARGXX00,2023,0.0
GLOBAL,PWRCCGARGXX00,2024,0.0
GLOBAL,PWRCCGARGXX00,2025,0.0
GLOBAL,PWRCCGARGXX00,2026,0.0
GLOBAL,PWRCCGARGXX00,2027,0.0
GLOBAL,PWRCCGARGXX00,2028,0.0
GLOBAL,PWRCCGARGXX00,2029,0.0
GLOBAL,PWRCCGARGXX00,2030,0.0
GLOBAL,PWRCCGARGXX00,2031,0.0
GLOBAL,PWRCCGARGXX00,2032,0.0
GLOBAL,PWRCCGARGXX00,2033,0.0
GLOBAL,PWRCCGARGXX00,2034,0.0
GLOBAL,PWRCCGARGXX00,2035,0.0
GLOBAL,PWRCCGARGXX00,2036,0.0
GLOBAL,PWRCCGARGXX00,2037,0.0
GLOBAL,PWRCCGARGXX00,2038,0.0
GLOBAL,PWRCCGARGXX00,2039,0.0
GLOBAL,PWRCCGARGXX00,2040,0.0
GLOBAL,PWRCCGARGXX00,2041,0.0
GLOBAL,PWRCCGARGXX00,2042,0.0
GLOBAL,PWRCCGARGXX00,2043,0.0
GLOBAL,PWRCCGARGXX00,2044,0.0
GLOBAL,PWRCCGARGXX00,2045,0.0
GLOBAL,PWRCCGARGXX00,2046,0.0
GLOBAL,PWRCCGARGXX00,2047,0.0
GLOBAL,PWRCCGARGXX00,2048,0.0
GLOBAL,PWRCCGARGXX00,2049,0.0
